id	n	tau	factorization
14773	4797335400	864	2^3*3^1*5^2*11^2*13^2*17^1*23^1
14774	4797945360	960	2^4*3^3*5^1*13^1*17^1*19^1*23^2
14775	4798080000	990	2^10*3^2*5^4*7^2*17^1
14776	4798493700	864	2^2*3^1*5^2*7^1*11^1*13^1*19^1*29^2
14777	4798569600	1008	2^7*3^6*5^2*11^2*17^1
14778	4798725120	1056	2^10*3^5*5^1*7^1*19^1*29^1
14779	4799059200	972	2^8*3^2*5^2*13^2*17^1*29^1
14780	4799088000	960	2^7*3^4*5^3*7^1*23^2
14781	4799308800	1056	2^10*3^1*5^2*11^1*13^1*19^1*23^1
14782	4799371500	864	2^2*3^8*5^3*7^1*11^1*19^1
14783	4799667600	1080	2^4*3^2*5^2*7^3*13^2*23^1
14784	4799759328	1008	2^5*3^6*7^2*13^1*17^1*19^1
14785	4800312000	1008	2^6*3^2*5^3*11^2*19^1*29^1
14786	4800479040	1344	2^6*3^3*5^1*7^2*17^1*23^1*29^1
14787	4800902400	864	2^8*3^7*5^2*7^3
14788	4801346550	1152	2^1*3^3*5^2*7^1*11^2*13^1*17^1*19^1
14789	4801502160	1080	2^4*3^2*5^1*7^2*13^1*19^2*29^1
14790	4801680000	960	2^7*3^5*5^4*13^1*19^1
14791	4801843200	936	2^12*3^1*5^2*7^2*11^1*29^1
14792	4801957020	864	2^2*3^5*5^1*7^1*17^1*19^2*23^1
14793	4802466240	896	2^6*3^3*5^1*11^1*13^3*23^1
14794	4802490000	1125	2^4*3^4*5^4*7^2*11^2
14795	4802878080	1536	2^7*3^2*5^1*7^3*11^1*13^1*17^1
14796	4803321600	1296	2^8*3^3*5^2*7^1*11^1*19^2
14797	4803435000	1280	2^3*3^3*5^4*7^1*13^1*17^1*23^1
14798	4803680700	900	2^2*3^4*5^2*7^4*13^1*19^1
14799	4803887088	900	2^4*3^4*7^2*11^1*13^1*23^2
14800	4804080840	896	2^3*3^6*5^1*13^1*19^1*23^1*29^1
14801	4804800000	960	2^9*3^1*5^5*7^1*11^1*13^1
14802	4804827300	972	2^2*3^2*5^2*7^2*13^1*17^2*29^1
14803	4805077200	1440	2^4*3^1*5^2*7^2*11^1*17^1*19^1*23^1
14804	4806481680	1440	2^4*3^5*5^1*7^1*11^1*13^2*19^1
14805	4806648000	1344	2^6*3^3*5^3*7^1*11^1*17^2
14806	4807202400	1728	2^5*3^2*5^2*7^1*11^1*13^1*23^1*29^1
14807	4807657800	864	2^3*3^5*5^2*11^1*17^1*23^2
14808	4809024000	960	2^9*3^3*5^3*11^2*23^1
14809	4809475440	1080	2^4*3^8*5^1*7^2*11^1*17^1
14810	4809577500	840	2^2*3^6*5^4*7^1*13^1*29^1
14811	4809604800	1134	2^6*3^1*5^2*7^2*11^2*13^2
14812	4810216320	1536	2^7*3^3*5^1*7^2*13^1*19^1*23^1
14813	4810417920	1296	2^8*3^2*5^1*7^1*11^2*17^1*29^1
14814	4811027760	900	2^4*3^2*5^1*7^4*11^2*23^1
14815	4811221800	1440	2^3*3^4*5^2*7^2*11^1*19^1*29^1
14816	4811454648	864	2^3*3^3*7^2*11^2*13^1*17^2
14817	4811788800	1440	2^9*3^5*5^2*7^1*13^1*17^1
14818	4811898960	900	2^4*3^4*5^1*11^2*17^1*19^2
14819	4813380000	1080	2^5*3^2*5^4*11^2*13^1*17^1
14820	4813433856	1056	2^10*3^3*7^2*11^1*17^1*19^1
14821	4813536000	1152	2^8*3^1*5^3*7^1*13^1*19^1*29^1
14822	4813833024	896	2^6*3^3*7^1*11^3*13^1*23^1
14823	4813992000	1120	2^6*3^4*5^3*17^1*19^1*23^1
14824	4814238240	864	2^5*3^5*5^1*7^3*19^2
14825	4814573400	1296	2^3*3^2*5^2*7^2*13^2*17^1*19^1
14826	4815387360	1152	2^5*3^3*5^1*7^1*17^2*19^1*29^1
14827	4815562752	960	2^11*3^4*7^1*11^1*13^1*29^1
14828	4815720000	1120	2^6*3^3*5^4*7^3*13^1
14829	4816211400	1152	2^3*3^7*5^2*7^1*11^2*13^1
14830	4816702800	960	2^4*3^3*5^2*7^1*13^3*29^1
14831	4817366400	960	2^7*3^1*5^2*7^4*11^1*19^1
14832	4817517120	840	2^6*3^4*5^1*13^1*17^1*29^2
14833	4817572200	864	2^3*3^5*5^2*7^3*17^2
14834	4817767680	1152	2^8*3^3*5^1*11^1*19^1*23^1*29^1
14835	4817925000	864	2^3*3^2*5^5*7^2*19^1*23^1
14836	4818127860	960	2^2*3^4*5^1*7^3*13^1*23^1*29^1
14837	4818193380	864	2^2*3^2*5^1*7^1*11^3*13^2*17^1
14838	4818349536	864	2^5*3^1*7^2*11^1*13^2*19^1*29^1
14839	4818528000	1080	2^8*3^4*5^3*11^1*13^2
14840	4818805992	1280	2^3*3^4*7^1*11^1*13^1*17^1*19^1*23^1
14841	4819500000	840	2^5*3^4*5^6*7^1*17^1
14842	4819528560	960	2^4*3^1*5^1*7^1*11^1*17^1*23^2*29^1
14843	4819953600	1512	2^6*3^5*5^2*7^2*11^1*23^1
14844	4819999800	864	2^3*3^1*5^2*7^1*11^1*17^2*19^2
14845	4820175360	1440	2^9*3^2*5^1*7^1*11^2*13^1*19^1
14846	4820381280	1008	2^5*3^6*5^1*11^1*13^1*17^2
14847	4820535720	960	2^3*3^3*5^1*7^4*11^1*13^2
14848	4821123840	864	2^8*3^1*5^1*13^2*17^1*19^1*23^1
14849	4821350688	960	2^5*3^4*7^3*11^1*17^1*29^1
14850	4821453000	864	2^3*3^2*5^3*7^2*13^1*29^2
14851	4821937120	864	2^5*5^1*7^2*11^2*13^1*17^1*23^1
14852	4822131600	1440	2^4*3^2*5^2*11^1*13^1*17^1*19^1*29^1
14853	4822272000	1152	2^11*3^2*5^3*7^1*13^1*23^1
14854	4823280000	1280	2^7*3^3*5^4*7^1*11^1*29^1
14855	4823669760	1056	2^10*3^1*5^1*7^2*13^1*17^1*29^1
14856	4824126720	1080	2^8*3^4*5^1*7^1*17^2*23^1
14857	4824319500	1440	2^2*3^4*5^3*7^2*11^1*13^1*17^1
14858	4825154880	1344	2^6*3^3*5^1*7^1*13^1*17^1*19^2
14859	4825497600	1080	2^14*3^2*5^2*7^1*11^1*17^1
14860	4825555020	864	2^2*3^3*5^1*11^2*13^2*19^1*23^1
14861	4825691640	960	2^3*3^4*5^1*7^1*11^1*23^1*29^2
14862	4825968840	1152	2^3*3^2*5^1*7^3*11^2*17^1*19^1
14863	4826304000	1200	2^9*3^4*5^3*7^2*19^1
14864	4826640000	960	2^7*3^1*5^4*7^1*13^2*17^1
14865	4826918460	864	2^2*3^1*5^1*7^2*13^1*17^2*19^1*23^1
14866	4827094272	972	2^8*3^2*7^2*11^1*13^2*23^1
14867	4827288960	960	2^7*3^4*5^1*13^2*19^1*29^1
14868	4827900000	864	2^5*3^1*5^5*7^1*11^2*19^1
14869	4828068000	1152	2^5*3^2*5^3*7^3*17^1*23^1
14870	4828103280	1440	2^4*3^3*5^1*7^2*11^2*13^1*29^1
14871	4828496400	960	2^4*3^3*5^2*7^1*13^1*17^3
14872	4828560660	1008	2^2*3^6*5^1*7^1*11^2*17^1*23^1
14873	4828717152	864	2^5*3^5*7^2*19^1*23^1*29^1
14874	4829053320	1152	2^3*3^2*5^1*7^1*13^2*17^1*23^1*29^1
14875	4829304480	1152	2^5*3^1*5^1*7^1*11^1*13^1*19^1*23^2
14876	4829479200	1134	2^5*3^6*5^2*7^2*13^2
14877	4829932800	1080	2^8*3^4*5^2*7^1*11^3
14878	4830295680	1024	2^7*3^7*5^1*7^1*17^1*29^1
14879	4830313950	864	2^1*3^2*5^2*7^1*11^2*19^1*23^1*29^1
14880	4830883200	1536	2^7*3^3*5^2*11^1*13^1*17^1*23^1
14881	4831130304	1120	2^6*3^4*7^3*11^1*13^1*19^1
14882	4831466640	960	2^4*3^1*5^1*7^2*11^1*13^3*17^1
14883	4831690500	1152	2^2*3^5*5^3*7^1*13^1*19^1*23^1
14884	4831854720	1024	2^7*3^1*5^1*7^3*11^1*23^1*29^1
14885	4831893000	960	2^3*3^4*5^3*11^2*17^1*29^1
14886	4831912800	972	2^5*3^2*5^2*11^1*13^2*19^2
14887	4832049600	1008	2^6*3^3*5^2*7^1*19^1*29^2
14888	4832283456	1008	2^6*3^2*7^1*11^1*13^1*17^2*29^1
14889	4832534784	864	2^8*3^1*7^1*11^2*17^1*19^1*23^1
14890	4832727900	864	2^2*3^1*5^2*7^2*11^3*13^1*19^1
14891	4833090990	960	2^1*3^4*5^1*7^2*13^1*17^1*19^1*29^1
14892	4833342360	1152	2^3*3^3*5^1*7^2*11^1*19^2*23^1
14893	4833454080	864	2^11*3^1*5^1*7^2*13^2*19^1
14894	4833724896	864	2^5*3^8*7^1*11^1*13^1*23^1
14895	4834242000	960	2^4*3^5*5^3*7^3*29^1
14896	4834830000	1200	2^4*3^1*5^4*7^2*11^1*13^1*23^1
14897	4834922400	1728	2^5*3^5*5^2*7^1*11^1*17^1*19^1
14898	4835259000	864	2^3*3^2*5^3*11^1*13^2*17^2
14899	4836464640	960	2^11*3^4*5^1*7^3*17^1
14900	4836678000	960	2^4*3^1*5^3*7^1*11^1*19^2*29^1
14901	4836689550	864	2^1*3^3*5^2*7^2*11^1*17^2*23^1
14902	4837060800	1176	2^6*3^6*5^2*11^1*13^1*29^1
14903	4837248000	1056	2^10*3^2*5^3*13^1*17^1*19^1
14904	4838064000	1152	2^7*3^1*5^3*7^2*11^2*17^1
14905	4838714496	960	2^7*3^4*7^1*11^2*19^1*29^1
14906	4838848560	960	2^4*3^2*5^1*7^1*13^3*19^1*23^1
14907	4838872500	960	2^2*3^3*5^4*7^3*11^1*19^1
14908	4839051360	864	2^5*3^1*5^1*11^2*13^2*17^1*29^1
14909	4839080400	1080	2^4*3^3*5^2*7^1*11^2*23^2
14910	4839263520	960	2^5*3^1*5^1*7^4*13^1*17^1*19^1
14911	4839666624	896	2^6*3^3*13^1*17^1*19^1*23^1*29^1
14912	4840093440	1152	2^8*3^7*5^1*7^1*13^1*19^1
14913	4840430400	840	2^6*3^4*5^2*13^3*17^1
14914	4840483032	864	2^3*3^2*7^2*11^2*17^1*23^1*29^1
14915	4840819200	1200	2^9*3^4*5^2*7^1*23^1*29^1
14916	4840909920	1008	2^5*3^6*5^1*7^3*11^2
14917	4841403840	1008	2^6*3^2*5^1*7^3*13^2*29^1
14918	4841694000	1200	2^4*3^4*5^3*11^2*13^1*19^1
14919	4841862480	1440	2^4*3^5*5^1*7^2*13^1*17^1*23^1
14920	4842085248	1152	2^7*3^2*7^1*11^1*13^2*17^1*19^1
14921	4843062000	1080	2^4*3^2*5^3*7^2*17^2*19^1
14922	4843238400	1584	2^10*3^3*5^2*7^2*11^1*13^1
14923	4843349280	864	2^5*3^2*5^1*7^1*11^3*19^2
14924	4843620600	1152	2^3*3^1*5^2*7^2*13^1*19^1*23^1*29^1
14925	4843800000	840	2^6*3^4*5^5*13^1*23^1
14926	4844302320	960	2^4*3^1*5^1*11^1*13^1*17^1*19^2*23^1
14927	4845101184	864	2^7*3^5*7^2*11^1*17^2
14928	4845204000	1536	2^5*3^3*5^3*7^1*13^1*17^1*29^1
14929	4845456000	1536	2^7*3^2*5^3*7^1*11^1*19^1*23^1
14930	4846703400	864	2^3*3^2*5^2*7^1*11^3*17^2
14931	4846860480	1344	2^6*3^1*5^1*7^2*11^1*17^1*19^1*29^1
14932	4847040000	1000	2^9*3^4*5^4*11^1*17^1
14933	4847431680	936	2^12*3^2*5^1*7^1*13^1*17^2
14934	4847850000	840	2^4*3^6*5^5*7^1*19^1
14935	4848054120	864	2^3*3^8*5^1*7^2*13^1*29^1
14936	4848643800	1440	2^3*3^4*5^2*7^1*11^1*13^2*23^1
14937	4849004160	1152	2^7*3^2*5^1*7^1*11^1*13^1*29^2
14938	4849059600	1200	2^4*3^3*5^2*7^4*11^1*17^1
14939	4849463520	1152	2^5*3^5*5^1*11^1*17^1*23^1*29^1
14940	4849845000	1280	2^3*3^1*5^4*7^1*11^1*13^1*17^1*19^1
14941	4849891200	960	2^7*3^9*5^2*7^1*11^1
14942	4850049204	864	2^2*3^3*7^2*11^1*13^2*17^1*29^1
14943	4850301456	1080	2^4*3^2*7^2*11^2*13^1*19^1*23^1
14944	4850497080	960	2^3*3^4*5^1*11^1*13^1*19^2*29^1
14945	4850841600	864	2^11*3^3*5^2*11^2*29^1
14946	4851000000	882	2^6*3^2*5^6*7^2*11^1
14947	4851887040	1680	2^6*3^4*5^1*7^1*11^2*13^1*17^1
14948	4851990000	900	2^4*3^2*5^4*11^1*13^2*29^1
14949	4852044288	960	2^9*3^3*7^2*13^1*19^1*29^1
14950	4852411200	1134	2^6*3^2*5^2*7^2*13^1*23^2
14951	4852503936	896	2^7*3^6*7^1*17^1*19^1*23^1
14952	4852697850	1008	2^1*3^6*5^2*7^2*11^1*13^1*19^1
14953	4852841760	864	2^5*3^3*5^1*13^2*17^2*23^1
14954	4853425500	1152	2^2*3^3*5^3*7^2*11^1*23^1*29^1
14955	4853648800	864	2^5*5^2*7^1*11^2*13^1*19^1*29^1
14956	4853882880	1120	2^13*3^4*5^1*7^1*11^1*19^1
14957	4854108600	1152	2^3*3^3*5^2*11^2*17^1*19^1*23^1
14958	4854220800	864	2^11*3^1*5^2*11^1*13^2*17^1
14959	4854245760	960	2^7*3^5*5^1*7^4*13^1
14960	4854265920	1008	2^6*3^2*5^1*7^1*19^2*23^1*29^1
14961	4855032000	1344	2^6*3^3*5^3*7^1*13^2*19^1
14962	4855656960	1440	2^9*3^2*5^1*7^2*11^1*17^1*23^1
14963	4855851000	1152	2^3*3^2*5^3*7^3*11^2*13^1
14964	4855852800	1080	2^8*3^4*5^2*17^1*19^1*29^1
14965	4856468400	1200	2^4*3^4*5^2*7^3*19^1*23^1
14966	4856691840	1152	2^7*3^1*5^1*7^2*11^1*13^1*19^2
14967	4856806500	864	2^2*3^1*5^3*7^2*13^2*17^1*23^1
14968	4856899320	1152	2^3*3^5*5^1*7^1*13^1*17^2*19^1
14969	4857076224	840	2^9*3^6*7^1*11^1*13^2
14970	4857627600	1080	2^4*3^2*5^2*7^1*17^2*23^1*29^1
14971	4858056000	1176	2^6*3^6*5^3*7^2*17^1
14972	4858662900	864	2^2*3^1*5^2*7^1*13^1*17^1*19^2*29^1
14973	4858682400	864	2^5*3^3*5^2*11^3*13^2
14974	4859047440	840	2^4*3^6*5^1*13^2*17^1*29^1
14975	4859300160	1344	2^6*3^5*5^1*11^1*13^1*19^1*23^1
14976	4859662500	864	2^2*3^3*5^5*7^1*11^2*17^1
14977	4859820000	1080	2^5*3^2*5^4*7^2*19^1*29^1
14978	4860028800	864	2^7*3^2*5^2*11^1*23^2*29^1
14979	4860055200	1296	2^5*3^1*5^2*7^2*11^1*13^1*17^2
14980	4860119880	960	2^3*3^4*5^1*7^2*11^3*23^1
14981	4860504000	1008	2^6*3^2*5^3*11^1*17^1*19^2
14982	4861076220	1152	2^2*3^3*5^1*7^1*11^1*13^1*17^1*23^2
14983	4861866240	1296	2^8*3^5*5^1*7^2*11^1*29^1
14984	4862054400	936	2^12*3^1*5^2*7^2*17^1*19^1
14985	4862457600	1296	2^8*3^1*5^2*7^1*11^2*13^1*23^1
14986	4862914056	896	2^3*3^6*7^3*11^1*13^1*17^1
14987	4863075840	960	2^9*3^3*5^1*7^1*19^1*23^2
14988	4863363120	960	2^4*3^7*5^1*7^1*11^1*19^2
14989	4863474000	960	2^4*3^2*5^3*7^1*11^3*29^1
14990	4863701700	1080	2^2*3^4*5^2*11^1*13^2*17^1*19^1
14991	4863839400	864	2^3*3^5*5^2*7^1*17^1*29^2
14992	4864204800	1008	2^13*3^2*5^2*7^1*13^1*29^1
14993	4864327776	864	2^5*3^3*7^1*11^2*17^2*23^1
14994	4864431000	1024	2^3*3^1*5^3*11^1*13^1*17^1*23^1*29^1
14995	4864665600	864	2^11*3^5*5^2*17^1*23^1
14996	4864679820	1152	2^2*3^2*5^1*7^3*11^1*13^1*19^1*29^1
14997	4864860000	1440	2^5*3^5*5^4*7^1*11^1*13^1
14998	4865253120	1296	2^8*3^3*5^1*7^2*13^2*17^1
14999	4865364504	864	2^3*3^2*7^1*11^2*13^1*17^1*19^2
15000	4865702400	900	2^9*3^4*5^2*13^1*19^2
15001	4866523200	1512	2^6*3^3*5^2*7^2*11^2*19^1
15002	4866731100	864	2^2*3^7*5^2*7^1*11^1*17^2
15003	4867292430	896	2^1*3^6*5^1*7^1*11^1*13^1*23^1*29^1
15004	4867480800	1728	2^5*3^2*5^2*7^1*13^1*17^1*19^1*23^1
15005	4868301900	864	2^2*3^1*5^2*7^3*11^2*17^1*23^1
15006	4868498250	1024	2^1*3^3*5^3*7^1*11^1*17^1*19^1*29^1
15007	4868640000	1080	2^8*3^3*5^4*7^2*23^1
15008	4869072000	960	2^7*3^4*5^3*13^1*17^2
15009	4869136800	864	2^5*3^7*5^2*11^2*23^1
15010	4869633600	1008	2^6*3^3*5^2*13^2*23^1*29^1
15011	4869724860	972	2^2*3^5*5^1*7^2*11^2*13^2
15012	4870051200	1152	2^7*3^2*5^2*7^3*17^1*29^1
15013	4870548144	840	2^4*3^6*7^1*11^2*17^1*29^1
15014	4870736640	1296	2^8*3^2*5^1*7^1*11^1*17^2*19^1
15015	4871074320	900	2^4*3^4*5^1*7^2*23^2*29^1
15016	4871140560	960	2^4*3^2*5^1*11^3*13^1*17^1*23^1
15017	4871298432	1024	2^7*3^1*7^1*11^1*13^1*19^1*23^1*29^1
15018	4871550600	1080	2^3*3^4*5^2*7^2*17^1*19^2
15019	4871936160	960	2^5*3^9*5^1*7^1*13^1*17^1
15020	4872067200	1152	2^7*3^2*5^2*7^1*11^1*13^3
15021	4872316680	864	2^3*3^2*5^1*7^1*11^2*19^1*29^2
15022	4872890880	1280	2^9*3^3*5^1*11^1*13^1*17^1*29^1
15023	4873050000	1080	2^4*3^2*5^5*7^2*13^1*17^1
15024	4873144320	864	2^11*3^2*5^1*11^2*19^1*23^1
15025	4873508640	1536	2^5*3^3*5^1*7^3*11^1*13^1*23^1
15026	4873705200	1440	2^4*3^5*5^2*7^1*13^1*19^1*29^1
15027	4873941072	900	2^4*3^4*7^1*11^1*13^2*17^2
15028	4874298000	960	2^4*3^1*5^3*11^1*13^2*19^1*23^1
15029	4874436000	864	2^5*3^2*5^3*7^1*23^1*29^2
15030	4875213420	960	2^2*3^4*5^1*7^1*11^3*17^1*19^1
15031	4875371424	864	2^5*3^3*7^2*11^1*19^2*29^1
15032	4875552000	1008	2^8*3^6*5^3*11^1*19^1
15033	4875740100	972	2^2*3^2*5^2*7^2*11^1*19^1*23^2
15034	4875945984	960	2^11*3^4*7^1*13^1*17^1*19^1
15035	4876768512	864	2^8*3^3*7^3*11^2*17^1
15036	4876872000	1344	2^6*3^1*5^3*7^2*11^1*13^1*29^1
15037	4877334000	1600	2^4*3^4*5^3*7^1*11^1*17^1*23^1
15038	4877558400	1152	2^7*3^1*5^2*11^2*13^1*17^1*19^1
15039	4877583480	960	2^3*3^5*5^1*7^4*11^1*19^1
15040	4877728128	864	2^7*3^2*7^2*13^1*17^2*23^1
15041	4877923050	864	2^1*3^2*5^2*7^3*11^1*13^2*17^1
15042	4878178560	864	2^8*3^3*5^1*17^1*19^2*23^1
15043	4878373500	1152	2^2*3^3*5^3*7^1*11^1*13^1*19^2
15044	4878720000	990	2^10*3^2*5^4*7^1*11^2
15045	4878747720	1152	2^3*3^3*5^1*7^2*11^1*17^2*29^1
15046	4879929600	1296	2^8*3^2*5^2*7^3*13^1*19^1
15047	4880427552	1008	2^5*3^6*7^1*11^2*13^1*19^1
15048	4880700000	864	2^5*3^2*5^5*11^1*17^1*29^1
15049	4881159360	1344	2^6*3^3*5^1*7^1*11^2*23^1*29^1
15050	4882119840	864	2^5*3^2*5^1*13^1*17^1*23^2*29^1
15051	4882164000	864	2^5*3^1*5^3*7^2*19^2*23^1
15052	4882550400	1344	2^7*3^6*5^2*7^1*13^1*23^1
15053	4882775040	1056	2^10*3^3*5^1*11^1*13^2*19^1
15054	4883571000	1024	2^3*3^7*5^3*7^1*11^1*29^1
15055	4883598720	1152	2^7*3^2*5^1*7^2*11^3*13^1
15056	4883760000	1280	2^7*3^3*5^4*7^1*17^1*19^1
15057	4883965632	1008	2^6*3^5*7^2*13^1*17^1*29^1
15058	4884165000	960	2^3*3^3*5^4*11^2*13^1*23^1
15059	4884219648	1080	2^8*3^4*7^2*11^1*19^1*23^1
15060	4884559680	1344	2^6*3^1*5^1*7^1*11^1*13^2*17^1*23^1
15061	4885375950	864	2^1*3^3*5^2*7^2*13^2*19^1*23^1
15062	4885580700	1296	2^2*3^2*5^2*7^1*11^2*13^1*17^1*29^1
15063	4885739040	864	2^5*3^1*5^1*7^2*13^1*19^1*29^2
15064	4885816320	1232	2^10*3^6*5^1*7^1*11^1*17^1
15065	4885834800	960	2^4*3^1*5^2*7^1*11^3*19^1*23^1
15066	4885920000	900	2^8*3^4*5^4*13^1*29^1
15067	4886201880	1280	2^3*3^4*5^1*7^1*17^1*19^1*23^1*29^1
15068	4886568960	896	2^13*3^1*5^1*7^1*13^1*19^1*23^1
15069	4886632800	972	2^5*3^8*5^2*7^2*19^1
15070	4886973000	1152	2^3*3^5*5^3*7^1*13^2*17^1
15071	4887432000	896	2^6*3^3*5^3*11^3*17^1
15072	4887590400	1440	2^9*3^2*5^2*7^1*11^1*19^1*29^1
15073	4887955800	960	2^3*3^3*5^2*7^4*13^1*29^1
15074	4887960000	840	2^6*3^1*5^4*7^1*11^1*23^2
15075	4888643760	1920	2^4*3^3*5^1*7^2*11^1*13^1*17^1*19^1
15076	4889376800	864	2^5*5^2*7^2*11^1*17^1*23^1*29^1
15077	4889808000	1280	2^7*3^4*5^3*7^3*11^1
15078	4890600000	1008	2^6*3^2*5^5*11^1*13^1*19^1
15079	4890654720	864	2^11*3^3*5^1*7^2*19^2
15080	4890805920	1440	2^5*3^4*5^1*7^1*11^1*13^2*29^1
15081	4890882150	864	2^1*3^2*5^2*7^1*11^1*17^1*19^2*23^1
15082	4891269240	1024	2^3*3^7*5^1*11^1*13^1*17^1*23^1
15083	4891792500	900	2^2*3^4*5^4*7^2*17^1*29^1
15084	4892442240	1024	2^7*3^1*5^1*7^3*17^1*19^1*23^1
15085	4892481000	960	2^3*3^4*5^3*11^1*17^2*19^1
15086	4892659200	1080	2^9*3^5*5^2*11^2*13^1
15087	4892847960	864	2^3*3^1*5^1*7^2*11^2*13^1*23^2
15088	4893045300	1152	2^2*3^3*5^2*11^1*13^1*19^1*23^1*29^1
15089	4893872256	864	2^7*3^5*7^2*13^2*19^1
15090	4894041600	1080	2^9*3^3*5^2*7^2*17^2
15091	4894606080	1296	2^8*3^2*5^1*7^2*13^1*23^1*29^1
15092	4895069760	1008	2^6*3^5*5^1*7^1*17^1*23^2
15093	4895294976	960	2^9*3^2*11^1*13^1*17^1*19^1*23^1
15094	4895490600	1296	2^3*3^2*5^2*7^1*11^2*13^2*19^1
15095	4895629200	1080	2^4*3^3*5^2*7^2*11^1*29^2
15096	4896113040	1200	2^4*3^4*5^1*7^1*13^1*19^2*23^1
15097	4896318240	1152	2^5*3^3*5^1*11^2*17^1*19^1*29^1
15098	4896460800	1248	2^12*3^3*5^2*7^1*11^1*23^1
15099	4896847200	864	2^5*3^1*5^2*7^1*19^1*23^2*29^1
15100	4897052160	960	2^9*3^1*5^1*7^3*11^1*13^2
15101	4897620000	1080	2^5*3^2*5^4*7^1*13^2*23^1
15102	4897713600	1176	2^6*3^6*5^2*13^1*17^1*19^1
15103	4897880064	864	2^11*3^2*7^2*11^1*17^1*29^1
15104	4898448000	1024	2^7*3^3*5^3*17^1*23^1*29^1
15105	4898539800	1296	2^3*3^5*5^2*7^2*11^2*17^1
15106	4898698560	1120	2^6*3^4*5^1*7^3*19^1*29^1
15107	4899039600	1080	2^4*3^1*5^2*7^2*13^2*17^1*29^1
15108	4899294400	1008	2^6*5^2*7^2*11^1*13^1*19^1*23^1
15109	4899388032	960	2^7*3^4*7^1*11^1*17^1*19^2
15110	4899492000	864	2^5*3^2*5^3*13^1*19^2*29^1
15111	4899503700	1080	2^2*3^4*5^2*7^1*13^1*17^2*23^1
15112	4899729120	864	2^5*3^1*5^1*11^1*13^2*17^2*19^1
15113	4900318500	864	2^2*3^1*5^3*7^2*11^2*19^1*29^1
15114	4900896000	1728	2^8*3^2*5^3*7^1*11^1*13^1*17^1
15115	4901178744	864	2^3*3^2*7^2*11^1*17^2*19^1*23^1
15116	4901329440	864	2^5*3^8*5^1*7^1*23^1*29^1
15117	4901554944	864	2^8*3^5*11^1*13^1*19^1*29^1
15118	4901715000	1200	2^3*3^4*5^4*7^2*13^1*19^1
15119	4901925600	1080	2^5*3^4*5^2*11^1*13^1*23^2
15120	4902517620	864	2^2*3^2*5^1*7^2*11^1*13^3*23^1
15121	4902780960	960	2^5*3^4*5^1*7^1*11^1*17^3
15122	4903140000	960	2^5*3^1*5^4*11^1*17^1*19^1*23^1
15123	4903346448	1280	2^4*3^3*7^1*11^1*13^1*17^1*23^1*29^1
15124	4903390800	1080	2^4*3^2*5^2*7^3*11^1*19^2
15125	4903778880	1344	2^6*3^7*5^1*7^2*11^1*13^1
15126	4904739840	1056	2^10*3^1*5^1*7^1*11^2*13^1*29^1
15127	4905204480	1080	2^8*3^4*5^1*11^2*17^1*23^1
15128	4905400500	960	2^2*3^4*5^3*7^1*11^3*13^1
15129	4905796896	972	2^5*3^2*7^2*11^2*13^2*17^1
15130	4906024200	1344	2^3*3^6*5^2*7^1*11^1*19^1*23^1
15131	4906137600	1080	2^11*3^4*5^2*7^1*13^2
15132	4906249920	1008	2^6*3^3*5^1*11^2*13^1*19^2
15133	4906730400	864	2^5*3^1*5^2*11^1*13^1*17^1*29^2
15134	4906786500	864	2^2*3^2*5^3*7^3*11^1*17^2
15135	4907446236	864	2^2*3^5*7^2*11^1*17^1*19^1*29^1
15136	4907589120	960	2^9*3^5*5^1*7^3*23^1
15137	4907628000	864	2^5*3^8*5^3*11^1*17^1
15138	4907814912	936	2^12*3^2*7^2*11^1*13^1*19^1
15139	4908043140	1152	2^2*3^1*5^1*7^1*11^2*13^1*17^1*19^1*23^1
15140	4908384000	1152	2^8*3^3*5^3*13^1*19^1*23^1
15141	4908976800	864	2^5*3^1*5^2*7^2*13^3*19^1
15142	4909212000	1296	2^5*3^2*5^3*7^2*11^2*23^1
15143	4909410000	1000	2^4*3^4*5^4*11^1*19^1*29^1
15144	4909647600	1080	2^4*3^3*5^2*11^2*13^1*17^2
15145	4909806720	1536	2^7*3^2*5^1*7^1*13^1*17^1*19^1*29^1
15146	4910062080	960	2^9*3^1*5^1*7^1*11^1*19^2*23^1
15147	4910178000	960	2^4*3^1*5^3*7^1*13^1*17^1*23^2
15148	4910213880	864	2^3*3^2*5^1*11^2*13^2*23^1*29^1
15149	4910271840	864	2^5*3^5*5^1*17^2*19^1*23^1
15150	4910429160	960	2^3*3^2*5^1*7^4*13^1*19^1*23^1
15151	4910634960	960	2^4*3^1*5^1*7^3*11^2*17^1*29^1
15152	4910976000	1056	2^10*3^3*5^3*7^2*29^1
15153	4911667200	1152	2^11*3^3*5^2*11^1*17^1*19^1
15154	4912034400	1440	2^5*3^4*5^2*7^3*13^1*17^1
15155	4912488000	1008	2^6*3^5*5^3*7^1*19^2
15156	4912830000	900	2^4*3^2*5^4*13^2*17^1*19^1
15157	4913292384	1152	2^5*3^3*7^1*11^1*13^2*19^1*23^1
15158	4913462400	1152	2^7*3^1*5^2*7^1*11^1*17^2*23^1
15159	4913713728	840	2^6*3^2*7^4*11^1*17^1*19^1
15160	4914000000	896	2^7*3^3*5^6*7^1*13^1
